material_id,formula,space_group_number,hybrid_probability,energy_above_hull,has_inversion
mp-1194646,mp-1194646,62,0.000151204715485,0.0,True
mp-555253,mp-555253,62,0.000151204715485,0.0,True
mp-1199278,mp-1199278,55,0.000151204715485,0.0,True
mp-865928,mp-865928,225,0.000151204715485,0.0,False
mp-769604,mp-769604,11,0.000151204715485,0.0,True
mp-867236,mp-867236,225,0.000151204715485,0.0,False
mp-828605,mp-828605,14,0.000151204715485,0.0,True
mp-1199047,mp-1199047,60,0.000151204715485,0.0,True
mp-1102382,mp-1102382,62,0.000151204715485,0.0,True
mp-1246856,mp-1246856,2,0.000151204715485,0.0,True
mp-4672,mp-4672,142,0.000151204715485,0.0,False
mp-1201159,mp-1201159,14,0.000151204715485,0.0,True
mp-1211580,mp-1211580,60,0.000151204715485,0.0,True
mp-1217136,mp-1217136,44,0.000151204715485,0.0,False
mp-30910,mp-30910,200,0.000151204715485,0.0,True
mp-1104088,mp-1104088,2,0.000151204715485,0.0,True
mp-1195598,mp-1195598,11,0.000151204715485,0.0,True
mp-18869,mp-18869,70,0.000151204715485,0.0,False
mp-1191106,mp-1191106,55,0.000151204715485,0.0,True
mp-1105393,mp-1105393,12,0.000151204715485,0.0,True
mp-972049,mp-972049,194,0.000151204715485,0.0,True
mp-1103826,mp-1103826,166,0.000151204715485,0.0,True
mp-1570,mp-1570,227,0.000151204715485,0.0,True
mp-22703,mp-22703,59,0.000151204715485,0.0,False
mp-1223645,mp-1223645,108,0.000151204715485,0.0,False
mp-1213250,mp-1213250,140,0.000151204715485,0.0,True
mp-1221115,mp-1221115,107,0.000151204715485,0.0,False
mp-1195744,mp-1195744,11,0.000151204715485,0.0,True
mp-5063,mp-5063,191,0.000151204715485,0.0,True
mp-624243,mp-624243,227,0.000151204715485,0.0,False
mp-1718,mp-1718,227,0.000151204715485,0.0,False
mp-1193093,mp-1193093,194,0.000151204715485,0.0,True
mp-1218087,mp-1218087,156,0.000151204715485,0.0,False
mp-980110,mp-980110,129,0.000151204715485,0.0,True
mp-11225,mp-11225,57,0.000151204715485,0.0,True
mp-1188427,mp-1188427,70,0.000151204715485,0.0,True
mp-1191359,mp-1191359,55,0.000151204715485,0.0,True
mp-867250,mp-867250,225,0.000151204715485,0.0,False
mp-1209521,mp-1209521,62,0.000151204715485,0.0,True
mp-1229253,mp-1229253,4,0.000151204715485,0.0,False
mp-1194906,mp-1194906,55,0.000151204715485,0.0,True
mp-1197930,mp-1197930,13,0.000151204715485,0.0,True
mp-1195540,mp-1195540,194,0.000151204715485,0.0,True
mp-1198535,mp-1198535,14,0.000151204715485,0.0,True
mp-1192085,mp-1192085,2,0.000151204715485,0.0,True
mp-1223983,mp-1223983,2,0.000151204715485,0.0,True
mp-1205399,mp-1205399,14,0.000151204715485,0.0,True
mp-1190563,mp-1190563,146,0.000151204715485,0.0,False
mp-32613,mp-32613,2,0.000151204715485,0.0,True
mp-1192433,mp-1192433,82,0.000151204715485,0.0,False
mp-1029835,mp-1029835,57,0.000151204715485,0.0,True
mp-13200,mp-13200,186,0.000151204715485,0.0,False
mp-1218878,mp-1218878,146,0.000151204715485,0.0,False
mp-1192662,mp-1192662,140,0.000151204715485,0.0,True
mp-1226890,mp-1226890,139,0.000151204715485,0.0,False
mp-9619,mp-9619,204,0.000151204715485,0.0,True
mp-559031,mp-559031,186,0.000151204715485,0.0,False
mp-1080135,mp-1080135,129,0.000151204715485,0.0,False
mp-1208891,mp-1208891,72,0.000151204715485,0.0,True
mp-1181719,mp-1181719,2,0.000151204715485,0.0,True
mp-1078202,mp-1078202,127,0.000151204715485,0.0,True
mp-865193,mp-865193,194,0.000151204715485,0.0,False
mp-1200753,mp-1200753,140,0.000151204715485,0.0,True
mp-1232279,mp-1232279,227,0.000151204715485,0.0,False
mp-1208961,mp-1208961,62,0.000151204715485,0.0,True
mp-662558,mp-662558,59,0.000151204715485,0.0,False
mp-11285,mp-11285,217,0.000151204715485,0.0,False
mp-1199441,mp-1199441,62,0.000151204715485,0.0,True
mp-1210010,mp-1210010,62,0.000151204715485,0.0,True
mp-561541,mp-561541,14,0.000151204715485,0.0,True
mp-567499,mp-567499,88,0.000151204715485,0.0,False
mp-15081,mp-15081,62,0.000151204715485,0.0,True
mp-23086,mp-23086,62,0.000151204715485,0.0,True
mp-1105838,mp-1105838,193,0.000151204715485,0.0,True
mp-1197729,mp-1197729,19,0.000151204715485,0.0,False
mp-640883,mp-640883,14,0.000151204715485,0.0,True
mp-555652,mp-555652,14,0.000151204715485,0.0,True
mp-1195700,mp-1195700,176,0.000151204715485,0.0,True
mp-17775,mp-17775,15,0.000151204715485,0.0,True
mp-1201016,mp-1201016,198,0.000151204715485,0.0,False
mp-6089,mp-6089,14,0.000151204715485,0.0,True
mp-1209532,mp-1209532,33,0.000151204715485,0.0,False
mp-555650,mp-555650,62,0.000151204715485,0.0,True
mp-863722,mp-863722,225,0.000151204715485,0.0,False
mp-25410,mp-25410,2,0.000151204715485,0.0,True
mp-1209194,mp-1209194,55,0.000151204715485,0.0,True
mp-12494,mp-12494,63,0.000151204715485,0.0,True
mp-1192125,mp-1192125,55,0.000151204715485,0.0,True
mp-7469,mp-7469,139,0.000151204715485,0.0,False
mp-1228690,mp-1228690,9,0.000151204715485,0.0,False
mp-1201463,mp-1201463,14,0.000151204715485,0.0,True
mp-1178430,mp-1178430,14,0.000151204715485,0.0,True
mp-865419,mp-865419,174,0.000151204715485,0.0,False
mp-1202284,mp-1202284,64,0.000151204715485,0.0,True
mp-640095,mp-640095,62,0.000151204715485,0.0,True
mp-1189512,mp-1189512,62,0.000151204715485,0.0,True
mp-1199279,mp-1199279,138,0.000151204715485,0.0,True
mp-1209370,mp-1209370,12,0.000151204715485,0.0,True
mp-21588,mp-21588,128,0.000151204715485,0.0,True
mp-10922,mp-10922,174,0.000151204715485,0.0,False
mp-1203157,mp-1203157,14,0.000151204715485,0.0,True
mp-1209089,mp-1209089,63,0.000151204715485,0.0,True
mp-556338,mp-556338,4,0.000151204715485,0.0,False
mp-21336,mp-21336,62,0.000151204715485,0.0,True
mp-1464,mp-1464,193,0.000151204715485,0.0,True
mp-2956,mp-2956,148,0.000151204715485,0.0,True
mp-7368,mp-7368,62,0.000151204715485,0.0,True
mp-31464,mp-31464,62,0.000151204715485,0.0,True
mp-1228537,mp-1228537,1,0.000151204715485,0.0,False
mp-540695,mp-540695,62,0.000151204715485,0.0,True
mp-977588,mp-977588,62,0.000151204715485,0.0,True
mp-1226363,mp-1226363,25,0.000151204715485,0.0,False
mp-1193187,mp-1193187,59,0.000151204715485,0.0,False
mp-1214535,mp-1214535,15,0.000151204715485,0.0,True
mp-1188555,mp-1188555,71,0.000151204715485,0.0,True
mp-1218172,mp-1218172,35,0.000151204715485,0.0,False
mp-1223605,mp-1223605,173,0.000151204715485,0.0,False
mp-1193662,mp-1193662,62,0.000151204715485,0.0,True
mp-839,mp-839,223,0.000151204715485,0.0,True
mp-1211541,mp-1211541,14,0.000151204715485,0.0,True
mp-1199978,mp-1199978,139,0.000151204715485,0.0,True
mp-541037,mp-541037,63,0.000151204715485,0.0,True
mp-559481,mp-559481,62,0.000151204715485,0.0,True
mp-19314,mp-19314,218,0.000151204715485,0.0,False
mp-1203963,mp-1203963,14,0.000151204715485,0.0,True
mp-542313,mp-542313,206,0.000151204715485,0.0,True
mp-28283,mp-28283,194,0.000151204715485,0.0,True
mp-1045401,mp-1045401,227,0.000151204715485,0.0,False
mp-1084808,mp-1084808,62,0.000151204715485,0.0,True
mp-17036,mp-17036,194,0.000151204715485,0.0,True
mp-1105662,mp-1105662,71,0.000151204715485,0.0,True
mp-21081,mp-21081,55,0.000151204715485,0.0,True
mp-571575,mp-571575,2,0.000151204715485,0.0,True
mp-1208541,mp-1208541,14,0.000151204715485,0.0,True
mp-1219276,mp-1219276,143,0.000151204715485,0.0,False
mp-571440,mp-571440,62,0.000151204715485,0.0,True
mp-1029257,mp-1029257,36,0.000151204715485,0.0,False
mp-1207003,mp-1207003,187,0.000151204715485,0.0,False
mp-567518,mp-567518,142,0.000151204715485,0.0,False
mp-9929,mp-9929,129,0.000151204715485,0.0,False
mp-1212310,mp-1212310,2,0.000151204715485,0.0,True
mp-1207879,mp-1207879,11,0.000151204715485,0.0,True
mp-560468,mp-560468,15,0.000151204715485,0.0,True
mp-17252,mp-17252,152,0.000151204715485,0.0,False
mp-865350,mp-865350,174,0.000151204715485,0.0,False
mp-559637,mp-559637,14,0.000151204715485,0.0,True
mp-1196912,mp-1196912,14,0.000151204715485,0.0,True
mp-14665,mp-14665,14,0.000151204715485,0.0,True
mp-8923,mp-8923,15,0.000151204715485,0.0,True
mp-21052,mp-21052,127,0.000151204715485,0.0,True
mp-1079508,mp-1079508,127,0.000151204715485,0.0,True
mp-542996,mp-542996,225,0.000151204715485,0.0,True
mp-30672,mp-30672,194,0.000151204715485,0.0,True
mp-1228348,mp-1228348,71,0.000151204715485,0.0,True
mp-1202031,mp-1202031,54,0.000151204715485,0.0,True
mp-1201660,mp-1201660,127,0.000151204715485,0.0,True
mp-559316,mp-559316,147,0.000151204715485,0.0,True
mp-556868,mp-556868,4,0.000151204715485,0.0,False
mp-568685,mp-568685,62,0.000151204715485,0.0,True
mp-1101792,mp-1101792,194,0.000151204715485,0.0,True
mp-11118,mp-11118,63,0.000151204715485,0.0,True
mp-1202976,mp-1202976,26,0.000151204715485,0.0,False
mp-504771,mp-504771,59,0.000151204715485,0.0,False
mp-627405,mp-627405,1,0.000151204715485,0.0,False
mp-1191586,mp-1191586,98,0.000151204715485,0.0,False
mp-18547,mp-18547,62,0.000151204715485,0.0,True
mp-867507,mp-867507,225,0.000151204715485,0.0,False
mp-1213677,mp-1213677,11,0.000151204715485,0.0,True
mp-553997,mp-553997,11,0.000151204715485,0.0,True
mp-567795,mp-567795,129,0.000151204715485,0.0,False
mp-1202671,mp-1202671,2,0.000151204715485,0.0,True
mp-38593,mp-38593,141,0.000151204715485,0.0,False
mp-1101093,mp-1101093,123,0.000151204715485,0.0,True
mp-1211714,mp-1211714,14,0.000151204715485,0.0,True
mp-1205381,mp-1205381,2,0.000151204715485,0.0,True
mp-1191288,mp-1191288,63,0.000151204715485,0.0,True
mp-10321,mp-10321,14,0.000151204715485,0.0,True
mp-16678,mp-16678,2,0.000151204715485,0.0,True
mp-1078291,mp-1078291,63,0.000151204715485,0.0,True
mp-24001,mp-24001,2,0.000151204715485,0.0,True
mp-567685,mp-567685,216,0.000151204715485,0.0,False
mp-1193066,mp-1193066,14,0.000151204715485,0.0,True
mp-757463,mp-757463,14,0.000151204715485,0.0,True
mp-1208003,mp-1208003,62,0.000151204715485,0.0,True
mp-31416,mp-31416,20,0.000151204715485,0.0,False
mp-28275,mp-28275,62,0.000151204715485,0.0,True
mp-1212711,mp-1212711,14,0.000151204715485,0.0,True
mp-1192386,mp-1192386,12,0.000151204715485,0.0,True
mp-1188138,mp-1188138,72,0.000151204715485,0.0,True
mp-1228216,mp-1228216,186,0.000151204715485,0.0,False
mp-863698,mp-863698,225,0.000151204715485,0.0,False
mp-1207816,mp-1207816,194,0.000151204715485,0.0,True
mp-1225930,mp-1225930,74,0.000151204715485,0.0,True
mp-38240,mp-38240,122,0.000151204715485,0.0,False
mp-1206219,mp-1206219,127,0.000151204715485,0.0,True
mp-15066,mp-15066,62,0.000151204715485,0.0,True
mp-1213617,mp-1213617,62,0.000151204715485,0.0,True
mp-17722,mp-17722,14,0.000151204715485,0.0,True
mp-1105598,mp-1105598,62,0.000151204715485,0.0,True
mp-1188251,mp-1188251,166,0.000151204715485,0.0,True
mp-559955,mp-559955,2,0.000151204715485,0.0,True
mp-31469,mp-31469,193,0.000151204715485,0.0,True
mp-570623,mp-570623,62,0.000151204715485,0.0,True
mp-865024,mp-865024,15,0.000151204715485,0.0,False
mp-1197658,mp-1197658,60,0.000151204715485,0.0,True
mp-17443,mp-17443,62,0.000151204715485,0.0,True
mp-13568,mp-13568,14,0.000151204715485,0.0,True
mp-1203959,mp-1203959,134,0.000151204715485,0.0,False
mp-977392,mp-977392,225,0.000151204715485,0.0,False
mp-1225822,mp-1225822,4,0.000151204715485,0.0,False
mp-1212660,mp-1212660,112,0.000151204715485,0.0,False
mp-1194993,mp-1194993,57,0.000151204715485,0.0,True
mp-21207,mp-21207,51,0.000151204715485,0.0,True
mp-1198101,mp-1198101,136,0.000151204715485,0.0,True
mp-769211,mp-769211,227,0.000151204715485,0.0,False
mp-1206852,mp-1206852,109,0.000151204715485,0.0,False
mp-19185,mp-19185,18,0.000151204715485,0.0,False
mp-1202410,mp-1202410,227,0.000151204715485,0.0,False
mp-647818,mp-647818,74,0.000151204715485,0.0,True
mp-645687,mp-645687,9,0.000151204715485,0.0,False
mp-690511,mp-690511,1,0.000151204715485,0.0,False
mp-1205160,mp-1205160,14,0.000151204715485,0.0,True
mp-27510,mp-27510,141,0.000151204715485,0.0,True
mp-562004,mp-562004,14,0.000151204715485,0.0,True
mp-1203810,mp-1203810,14,0.000151204715485,0.0,True
mp-1224037,mp-1224037,62,0.000151204715485,0.0,True
mp-20575,mp-20575,127,0.000151204715485,0.0,True
mp-1215752,mp-1215752,25,0.000151204715485,0.0,False
mp-1199053,mp-1199053,11,0.000151204715485,0.0,True
mp-1211564,mp-1211564,62,0.000151204715485,0.0,True
mp-22678,mp-22678,12,0.000151204715485,0.0,True
mp-619092,mp-619092,62,0.000151204715485,0.0,True
mp-541124,mp-541124,174,0.000151204715485,0.0,False
mp-1200540,mp-1200540,134,0.000151204715485,0.0,False
mp-1217642,mp-1217642,143,0.000151204715485,0.0,False
mp-867230,mp-867230,55,0.000151204715485,0.0,True
mp-12922,mp-12922,109,0.000151204715485,0.0,False
mp-1207530,mp-1207530,127,0.000151204715485,0.0,True
mp-971678,mp-971678,12,0.000151204715485,0.0,True
mp-562965,mp-562965,14,0.000151204715485,0.0,True
mp-646039,mp-646039,12,0.000151204715485,0.0,True
mp-1213886,mp-1213886,14,0.000151204715485,0.0,True
mp-774547,mp-774547,15,0.000151204715485,0.0,True
mp-560311,mp-560311,14,0.000151204715485,0.0,True
mp-570015,mp-570015,216,0.000151204715485,0.0,False
mp-30439,mp-30439,225,0.000151204715485,0.0,True
mp-18722,mp-18722,36,0.000151204715485,0.0,False
mp-20959,mp-20959,127,0.000151204715485,0.0,True
mp-1194082,mp-1194082,227,0.000151204715485,0.0,False
mp-14889,mp-14889,198,0.000151204715485,0.0,False
mp-557365,mp-557365,14,0.000151204715485,0.0,True
mp-1195207,mp-1195207,62,0.000151204715485,0.0,True
mp-565447,mp-565447,142,0.000151204715485,0.0,False
mp-1201534,mp-1201534,223,0.000151204715485,0.0,True
mp-1079893,mp-1079893,194,0.000151204715485,0.0,True
mp-555354,mp-555354,2,0.000151204715485,0.0,True
mp-26997,mp-26997,60,0.000151204715485,0.0,True
mp-1195564,mp-1195564,15,0.000151204715485,0.0,True
mp-1211182,mp-1211182,216,0.000151204715485,0.0,False
mp-568017,mp-568017,220,0.000151204715485,0.0,False
mp-25448,mp-25448,2,0.000151204715485,0.0,True
mp-680283,mp-680283,6,0.000151204715485,0.0,False
mp-541789,mp-541789,2,0.000151204715485,0.0,True
mp-1213625,mp-1213625,186,0.000151204715485,0.0,False
mp-20865,mp-20865,186,0.000151204715485,0.0,False
mp-15227,mp-15227,223,0.000151204715485,0.0,True
mp-1208049,mp-1208049,216,0.000151204715485,0.0,False
mp-2847,mp-2847,127,0.000151204715485,0.0,True
mp-1045812,mp-1045812,15,0.000151204715485,0.0,True
mp-1188416,mp-1188416,63,0.000151204715485,0.0,True
mp-568885,mp-568885,125,0.000151204715485,0.0,False
mp-1201050,mp-1201050,113,0.000151204715485,0.0,False
mp-766217,mp-766217,14,0.000151204715485,0.0,True
mp-1189925,mp-1189925,62,0.000151204715485,0.0,True
mp-694852,mp-694852,1,0.000151204715485,0.0,False
mp-1177695,mp-1177695,72,0.000151204715485,0.0,True
mp-1102933,mp-1102933,62,0.000151204715485,0.0,True
mp-1207992,mp-1207992,113,0.000151204715485,0.0,False
mp-20901,mp-20901,61,0.000151204715485,0.0,True
mp-30522,mp-30522,130,0.000151204715485,0.0,True
mp-1205201,mp-1205201,140,0.000151204715485,0.0,True
mp-1208980,mp-1208980,15,0.000151204715485,0.0,True
mp-667380,mp-667380,212,0.000151204715485,0.0,False
mp-4338,mp-4338,227,0.000151204715485,0.0,False
mp-27479,mp-27479,14,0.000151204715485,0.0,True
mp-1188608,mp-1188608,220,0.000151204715485,0.0,False
mp-1219582,mp-1219582,74,0.000151204715485,0.0,True
mp-554807,mp-554807,60,0.000151204715485,0.0,True
mp-1189104,mp-1189104,15,0.000151204715485,0.0,True
mp-1200557,mp-1200557,19,0.000151204715485,0.0,False
mp-1105077,mp-1105077,139,0.000151204715485,0.0,True
mp-18532,mp-18532,142,0.000151204715485,0.0,False
mp-1212263,mp-1212263,62,0.000151204715485,0.0,True
mp-1203440,mp-1203440,62,0.000151204715485,0.0,True
mp-735042,mp-735042,14,0.000151204715485,0.0,True
mp-1209686,mp-1209686,216,0.000151204715485,0.0,False
mp-1207858,mp-1207858,193,0.000151204715485,0.0,True
mp-1210923,mp-1210923,31,0.000151204715485,0.0,False
mp-1173263,mp-1173263,5,0.000151204715485,0.0,False
mp-505457,mp-505457,19,0.000151204715485,0.0,False
mp-14458,mp-14458,230,0.000151204715485,0.0,True
mp-540672,mp-540672,58,0.000151204715485,0.0,True
mp-1192011,mp-1192011,167,0.000151204715485,0.0,True
mp-1208318,mp-1208318,62,0.000151204715485,0.0,True
mp-559911,mp-559911,129,0.000151204715485,0.0,False
mp-1222325,mp-1222325,36,0.000151204715485,0.0,False
mp-1192160,mp-1192160,55,0.000151204715485,0.0,True
mp-863705,mp-863705,225,0.000151204715485,0.0,False
mp-1219428,mp-1219428,127,0.000151204715485,0.0,True
mp-554063,mp-554063,62,0.000151204715485,0.0,True
mp-1196467,mp-1196467,14,0.000151204715485,0.0,True
mp-1217661,mp-1217661,6,0.000151204715485,0.0,False
mp-1192490,mp-1192490,82,0.000151204715485,0.0,False
mp-21404,mp-21404,62,0.000151204715485,0.0,True
mp-1190370,mp-1190370,63,0.000151204715485,0.0,True
mp-11854,mp-11854,193,0.000151204715485,0.0,True
mp-15804,mp-15804,227,0.000151204715485,0.0,False
mp-10923,mp-10923,174,0.000151204715485,0.0,False
mp-561312,mp-561312,63,0.000151204715485,0.0,True
mp-1228603,mp-1228603,6,0.000151204715485,0.0,False
mp-975788,mp-975788,225,0.000151204715485,0.0,False
mp-1188091,mp-1188091,72,0.000151204715485,0.0,True
mp-16165,mp-16165,14,0.000151204715485,0.0,True
mp-505392,mp-505392,15,0.000151204715485,0.0,True
mp-5448,mp-5448,63,0.000151204715485,0.0,True
mp-1214516,mp-1214516,11,0.000151204715485,0.0,False
mp-1195907,mp-1195907,41,0.000151204715485,0.0,False
mp-972205,mp-972205,225,0.000151204715485,0.0,False
mp-690560,mp-690560,46,0.000151204715485,0.0,False
mp-1212843,mp-1212843,62,0.000151204715485,0.0,True
mp-696132,mp-696132,193,0.000151204715485,0.0,True
mp-1213769,mp-1213769,219,0.000151204715485,0.0,False
mp-1212387,mp-1212387,4,0.000151204715485,0.0,False
mp-559744,mp-559744,14,0.000151204715485,0.0,True
mp-1213699,mp-1213699,62,0.000151204715485,0.0,True
mp-867878,mp-867878,225,0.000151204715485,0.0,False
mp-20383,mp-20383,62,0.000151204715485,0.0,True
mp-12209,mp-12209,61,0.000151204715485,0.0,True
mp-556857,mp-556857,62,0.000151204715485,0.0,True
mp-1219828,mp-1219828,7,0.000151204715485,0.0,False
mp-1179514,mp-1179514,193,0.000151204715485,0.0,True
mp-1219147,mp-1219147,143,0.000151204715485,0.0,False
mp-5190,mp-5190,122,0.000151204715485,0.0,False
mp-558617,mp-558617,15,0.000151204715485,0.0,True
mp-6488,mp-6488,33,0.000151204715485,0.0,False
mp-1226429,mp-1226429,9,0.000151204715485,0.0,False
mp-865221,mp-865221,225,0.000151204715485,0.0,False
mp-1186514,mp-1186514,194,0.000151204715485,0.0,True
mp-556404,mp-556404,14,0.000151204715485,0.0,True
mp-1198128,mp-1198128,62,0.000151204715485,0.0,True
mp-555681,mp-555681,62,0.000151204715485,0.0,True
mp-20673,mp-20673,191,0.000151204715485,0.0,True
mp-1196123,mp-1196123,62,0.000151204715485,0.0,True
mp-16515,mp-16515,230,0.000151204715485,0.0,True
mp-690799,mp-690799,227,0.000151204715485,0.0,False
mp-1189923,mp-1189923,229,0.000151204715485,0.0,True
mp-1202692,mp-1202692,20,0.000151204715485,0.0,False
mp-19905,mp-19905,62,0.000151204715485,0.0,True
mp-1210006,mp-1210006,63,0.000151204715485,0.0,True
mp-1212939,mp-1212939,216,0.000151204715485,0.0,False
mp-1212861,mp-1212861,63,0.000151204715485,0.0,True
mp-864625,mp-864625,225,0.000151204715485,0.0,False
mp-1189914,mp-1189914,7,0.000151204715485,0.0,False
mp-559424,mp-559424,126,0.000151204715485,0.0,False
mp-685055,mp-685055,164,0.000151204715485,0.0,True
mp-1190505,mp-1190505,2,0.000151204715485,0.0,True
mp-1207784,mp-1207784,63,0.000151204715485,0.0,True
mp-1080386,mp-1080386,109,0.000151204715485,0.0,False
mp-1200065,mp-1200065,140,0.000151204715485,0.0,True
mp-22636,mp-22636,62,0.000151204715485,0.0,True
mp-560690,mp-560690,15,0.000151204715485,0.0,True
mp-19166,mp-19166,167,0.000151204715485,0.0,True
mp-1106373,mp-1106373,193,0.000151204715485,0.0,True
mp-1197105,mp-1197105,14,0.000151204715485,0.0,True
mp-752598,mp-752598,135,0.000151204715485,0.0,True
mp-20686,mp-20686,194,0.000151204715485,0.0,True
mp-1345538,mp-1345538,14,0.000151204715485,0.0,True
mp-1221077,mp-1221077,5,0.000151204715485,0.0,False
mp-624299,mp-624299,62,0.000151204715485,0.0,True
mp-23968,mp-23968,15,0.000151204715485,0.0,True
mp-555604,mp-555604,64,0.000151204715485,0.0,True
mp-1095568,mp-1095568,62,0.000151204715485,0.0,True
mp-1208300,mp-1208300,62,0.000151204715485,0.0,True
mp-11750,mp-11750,189,0.000151204715485,0.0,False
mp-1214492,mp-1214492,194,0.000151204715485,0.0,True
mp-1105248,mp-1105248,220,0.000151204715485,0.0,False
mp-1105684,mp-1105684,15,0.000151204715485,0.0,True
mp-638051,mp-638051,71,0.000151204715485,0.0,True
mp-1195189,mp-1195189,14,0.000151204715485,0.0,True
mp-1214404,mp-1214404,2,0.000151204715485,0.0,True
mp-1195984,mp-1195984,223,0.000151204715485,0.0,True
mp-604490,mp-604490,14,0.000151204715485,0.0,True
mp-1213234,mp-1213234,2,0.000151204715485,0.0,True
mp-11037,mp-11037,139,0.000151204715485,0.0,True
mp-866692,mp-866692,173,0.000151204715485,0.0,False
mp-20450,mp-20450,55,0.000151204715485,0.0,True
mp-21647,mp-21647,62,0.000151204715485,0.0,True
mp-680437,mp-680437,193,0.000151204715485,0.0,True
mp-504712,mp-504712,62,0.000151204715485,0.0,True
mp-542001,mp-542001,15,0.000151204715485,0.0,True
mp-1213010,mp-1213010,194,0.000151204715485,0.0,True
mp-1211757,mp-1211757,2,0.000151204715485,0.0,True
mp-863405,mp-863405,1,0.000151204715485,0.0,False
mp-505172,mp-505172,62,0.000151204715485,0.0,True
mp-567122,mp-567122,216,0.000151204715485,0.0,False
mp-1202254,mp-1202254,223,0.000151204715485,0.0,True
mp-861620,mp-861620,63,0.000151204715485,0.0,True
mp-557927,mp-557927,14,0.000151204715485,0.0,True
mp-1212829,mp-1212829,64,0.000151204715485,0.0,True
mp-1213977,mp-1213977,57,0.000151204715485,0.0,True
mp-1102452,mp-1102452,62,0.000151204715485,0.0,True
mp-1209955,mp-1209955,14,0.000151204715485,0.0,True
mp-640045,mp-640045,129,0.000151204715485,0.0,True
mp-505217,mp-505217,58,0.000151204715485,0.0,True
mp-6453,mp-6453,55,0.000151204715485,0.0,True
mp-18455,mp-18455,14,0.000151204715485,0.0,True
mp-1200526,mp-1200526,14,0.000151204715485,0.0,True
mp-772101,mp-772101,11,0.000151204715485,0.0,True
mp-1200898,mp-1200898,223,0.000151204715485,0.0,True
mp-561006,mp-561006,62,0.000151204715485,0.0,True
mp-1105807,mp-1105807,62,0.000151204715485,0.0,True
mp-669509,mp-669509,62,0.000151204715485,0.0,True
mp-557457,mp-557457,14,0.000151204715485,0.0,True
mp-1211256,mp-1211256,230,0.000151204715485,0.0,True
mp-556092,mp-556092,2,0.000151204715485,0.0,True
mp-14515,mp-14515,70,0.000151204715485,0.0,False
mp-21050,mp-21050,227,0.000151204715485,0.0,True
mp-1228336,mp-1228336,71,0.000151204715485,0.0,True
mp-1214829,mp-1214829,74,0.000151204715485,0.0,True
mp-570661,mp-570661,225,0.000151204715485,0.0,True
mp-18667,mp-18667,71,0.000151204715485,0.0,False
mp-1209336,mp-1209336,2,0.000151204715485,0.0,True
mp-1213722,mp-1213722,62,0.000151204715485,0.0,True
mp-2678,mp-2678,123,0.000151204715485,0.0,True
mp-1225760,mp-1225760,14,0.000151204715485,0.0,True
mp-1191100,mp-1191100,63,0.000151204715485,0.0,True
mp-15839,mp-15839,186,0.000151204715485,0.0,False
mp-505554,mp-505554,28,0.000151204715485,0.0,False
mp-1040883,mp-1040883,14,0.000151204715485,0.0,True
mp-31038,mp-31038,14,0.000151204715485,0.0,True
mp-1673,mp-1673,62,0.000151204715485,0.0,True
mp-32310,mp-32310,164,0.000151204715485,0.0,True
mp-3704,mp-3704,72,0.000151204715485,0.0,True
mp-6507,mp-6507,40,0.000151204715485,0.0,False
mp-1223609,mp-1223609,107,0.000151204715485,0.0,False
mp-1212976,mp-1212976,71,0.000151204715485,0.0,True
mp-1219695,mp-1219695,159,0.000151204715485,0.0,False
mp-28696,mp-28696,62,0.000151204715485,0.0,True
mp-1219120,mp-1219120,186,0.000151204715485,0.0,False
mp-1196071,mp-1196071,14,0.000151204715485,0.0,True
mp-550763,mp-550763,2,0.000151204715485,0.0,True
mp-7423,mp-7423,14,0.000151204715485,0.0,True
mp-1196471,mp-1196471,64,0.000151204715485,0.0,True
mp-25991,mp-25991,14,0.000151204715485,0.0,True
mp-4308,mp-4308,62,0.000151204715485,0.0,True
mp-8418,mp-8418,62,0.000151204715485,0.0,True
mp-607479,mp-607479,19,0.000151204715485,0.0,False
mp-1078726,mp-1078726,194,0.000151204715485,0.0,True
mp-556560,mp-556560,15,0.000151204715485,0.0,True
mp-1202326,mp-1202326,14,0.000151204715485,0.0,True
mp-570007,mp-570007,194,0.000151204715485,0.0,True
mp-1232181,mp-1232181,62,0.000151204715485,0.0,True
mp-9801,mp-9801,62,0.000151204715485,0.0,True
mp-1212243,mp-1212243,60,0.000151204715485,0.0,True
mp-1209582,mp-1209582,198,0.000151204715485,0.0,False
mp-19908,mp-19908,62,0.000151204715485,0.0,True
mp-825375,mp-825375,15,0.000151204715485,0.0,True
mp-29776,mp-29776,59,0.000151204715485,0.0,True
mp-16713,mp-16713,15,0.000151204715485,0.0,True
mp-1202127,mp-1202127,62,0.000151204715485,0.0,True
mp-1195909,mp-1195909,136,0.000151204715485,0.0,True
mp-1212046,mp-1212046,62,0.000151204715485,0.0,True
mp-31466,mp-31466,62,0.000151204715485,0.0,True
mp-23118,mp-23118,148,0.000151204715485,0.0,True
mp-1219942,mp-1219942,14,0.000151204715485,0.0,True
mp-1214000,mp-1214000,62,0.000151204715485,0.0,True
mp-1211700,mp-1211700,62,0.000151204715485,0.0,True
mp-505173,mp-505173,62,0.000151204715485,0.0,True
mp-4978,mp-4978,194,0.000151204715485,0.0,True
mp-90,mp-90,229,0.000151204715485,0.0,True
mp-1207980,mp-1207980,4,0.000151204715485,0.0,False
