material_id,formula,rank_hybrid,rank_gnn,rank_shift_hybrid_minus_gnn,gnn_probability,hybrid_probability,probability_delta,space_group_number,crystal_system,magnetic_elements,dft_selected
mp-1232051,mp-1232051,19703,14232,5471,6.626342746564135e-21,0.000151204715485,0.000151204715485,62,orthorhombic,,False
mp-1045356,mp-1045356,32960,27488,5472,7.36190994399085e-29,0.000151204715485,0.000151204715485,141,tetragonal,,False
mp-1333178,mp-1333178,38994,33522,5472,1.099012142500729e-34,0.000151204715485,0.000151204715485,185,hexagonal,,False
mp-1208957,mp-1208957,14172,8700,5472,5.8163002112416065e-18,0.000151204715485,0.00015120471548499417,57,orthorhombic,,False
mp-977324,mp-977324,7927,2453,5474,1.197549004405829e-11,0.000151204715485,0.00015120470350950995,225,cubic,,False
mp-766584,mp-766584,28104,22630,5474,1.307991038462395e-25,0.000151204715485,0.000151204715485,14,monoclinic,,False
mp-759475,mp-759475,28032,22556,5476,1.4504729997516346e-25,0.0001885667137216,0.0001885667137216,6,monoclinic,,False
mp-754858,mp-754858,31283,25806,5477,1.0269192315603876e-27,0.000151204715485,0.000151204715485,62,orthorhombic,,False
mp-1197716,mp-1197716,12465,6986,5479,8.537866453452243e-17,0.000151204715485,0.0001512047154849146,110,tetragonal,,False
mp-1232992,mp-1232992,38379,32899,5480,6.3073679461289e-34,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-1096908,mp-1096908,39215,33735,5480,5.903720060828941e-35,0.000151204715485,0.000151204715485,15,monoclinic,,False
mp-1041292,mp-1041292,37975,32495,5480,1.9657224485434858e-33,0.000151204715485,0.000151204715485,162,trigonal,,False
mp-756958,mp-756958,11594,6111,5483,4.1542852659073333e-16,0.0001808426748798,0.00018084267487938457,1,triclinic,,False
mp-1227105,mp-1227105,25536,20053,5483,5.1583295103735355e-24,0.000151204715485,0.000151204715485,74,orthorhombic,,False
mp-2220549,mp-2220549,34177,28694,5483,8.516244042328844e-30,0.0001605163336715,0.0001605163336715,6,monoclinic,,False
mp-1232289,mp-1232289,15600,10116,5484,8.582333346397863e-19,0.000151204715485,0.00015120471548499913,29,orthorhombic,,False
mp-2411688,mp-2411688,23498,18014,5484,6.673315185175594e-23,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-1024076,mp-1024076,17089,11603,5486,1.4484426249231632e-19,0.000151204715485,0.00015120471548499986,61,orthorhombic,,False
mp-1101535,mp-1101535,11125,5638,5487,1.000385297739376e-15,0.000151204715485,0.0001512047154839996,2,triclinic,,False
mp-2230550,mp-2230550,36707,31218,5489,4.3303633783127093e-32,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-2228844,mp-2228844,35767,30278,5489,3.7918960411480655e-31,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-1184046,mp-1184046,14572,9082,5490,3.449042474193463e-18,0.000151204715485,0.00015120471548499655,186,hexagonal,,False
mp-759788,mp-759788,27737,22246,5491,2.24836278781145e-25,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-696903,mp-696903,36833,31342,5491,3.3762234299578897e-32,0.000151204715485,0.000151204715485,62,orthorhombic,,False
mp-1080434,mp-1080434,26407,20915,5492,1.560256331392817e-24,0.000151204715485,0.000151204715485,139,tetragonal,,False
mp-767632,mp-767632,10876,5383,5493,1.7149221750106065e-15,0.0001605163336715,0.00016051633366978509,62,orthorhombic,,False
mp-759186,mp-759186,27173,21680,5493,5.2608078667728535e-25,0.000151204715485,0.000151204715485,14,monoclinic,,False
mp-1046557,mp-1046557,33971,28478,5493,1.24549430590528e-29,0.000151204715485,0.000151204715485,15,monoclinic,,False
mp-559343,mp-559343,10574,5080,5494,3.236967112876647e-15,0.000151204715485,0.00015120471548176303,2,triclinic,,False
mp-26496,mp-26496,21784,16290,5494,5.602866277759235e-22,0.000151204715485,0.000151204715485,2,triclinic,,False
mp-758398,mp-758398,39931,34436,5495,7.053462590584829e-36,0.000151204715485,0.000151204715485,14,monoclinic,,False
mp-758475,mp-758475,11605,6107,5498,4.1843771701497264e-16,0.000151204715485,0.00015120471548458155,8,monoclinic,,False
mp-21770,mp-21770,13588,8088,5500,1.547275581057798e-17,0.000151204715485,0.00015120471548498452,62,orthorhombic,,False
mp-767395,mp-767395,15093,9592,5501,1.7354522220964663e-18,0.000151204715485,0.00015120471548499826,1,triclinic,,False
mp-1042858,mp-1042858,32252,26750,5502,2.4648694207386784e-28,0.000151204715485,0.000151204715485,186,hexagonal,,False
mp-1080816,mp-1080816,13030,7525,5505,3.5138920280105784e-17,0.000151204715485,0.00015120471548496487,63,orthorhombic,,False
mp-1195586,mp-1195586,38059,32553,5506,1.7197476842400297e-33,0.000151204715485,0.000151204715485,2,triclinic,,False
mp-556885,mp-556885,33050,27543,5507,6.733386919611828e-29,0.000151204715485,0.000151204715485,161,trigonal,,False
mp-1021352,mp-1021352,34800,29293,5507,2.8725019425620265e-30,0.000151204715485,0.000151204715485,38,orthorhombic,,False
mp-1191008,mp-1191008,21597,16088,5509,7.1746275814191565e-22,0.000151204715485,0.000151204715485,173,hexagonal,,False
mp-1245050,mp-1245050,39900,34389,5511,8.223276055011968e-36,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-1645783,mp-1645783,18529,13018,5511,2.90967145878835e-20,0.000151204715485,0.00015120471548499997,1,triclinic,,False
mp-1569230,mp-1569230,26448,20937,5511,1.51436513709249e-24,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-30042,mp-30042,35407,29895,5512,8.511401005603457e-31,0.000151204715485,0.000151204715485,194,hexagonal,,False
mp-1177526,mp-1177526,21781,16269,5512,5.736018930366831e-22,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-752696,mp-752696,19566,14052,5514,8.396604577068514e-21,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-680564,mp-680564,18090,12575,5515,4.919100284950219e-20,0.000151204715485,0.00015120471548499994,194,hexagonal,,False
mp-570268,mp-570268,10329,4812,5517,6.229500422449963e-15,0.000158925933322,0.0001589259333157705,12,monoclinic,,False
mp-560412,mp-560412,10071,4552,5519,1.1067434979811306e-14,0.000151204715485,0.00015120471547393257,14,monoclinic,,False
mp-1047768,mp-1047768,34676,29156,5520,3.7202729822733674e-30,0.000151204715485,0.000151204715485,14,monoclinic,,False
mp-1176715,mp-1176715,34251,28731,5520,8.142579026564032e-30,0.000151204715485,0.000151204715485,227,cubic,,False
mp-1177165,mp-1177165,18205,12684,5521,4.2583122224910624e-20,0.000151204715485,0.00015120471548499994,1,triclinic,,False
mp-1245666,mp-1245666,38950,33428,5522,1.5075791961523872e-34,0.000151204715485,0.000151204715485,215,cubic,,False
mp-562437,mp-562437,16705,11183,5522,2.3242136361151457e-19,0.000151204715485,0.00015120471548499975,161,trigonal,,False
mp-1174390,mp-1174390,27623,22099,5524,2.8827509227243465e-25,0.000151204715485,0.000151204715485,12,monoclinic,,False
mp-886845,mp-886845,41702,36177,5525,1.0703291431522528e-38,0.000151204715485,0.000151204715485,2,triclinic,,False
mp-2230494,mp-2230494,35198,29671,5527,1.3420688592603623e-30,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-754987,mp-754987,19023,13495,5528,1.6298198103073727e-20,0.000151204715485,0.00015120471548499997,2,triclinic,,False
mp-2230109,mp-2230109,36001,30471,5530,2.4967669282651905e-31,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-770586,mp-770586,22703,17173,5530,1.8788740679578314e-22,0.000151204715485,0.000151204715485,33,orthorhombic,,False
mp-1040982,mp-1040982,25966,20435,5531,3.1731093719955662e-24,0.000151204715485,0.000151204715485,62,orthorhombic,,False
mp-2240895,mp-2240895,32914,27382,5532,8.710326924135484e-29,0.000151204715485,0.000151204715485,5,monoclinic,,False
mp-1212212,mp-1212212,38273,32741,5532,1.0097232905689476e-33,0.000151204715485,0.000151204715485,14,monoclinic,,False
mp-19861,mp-19861,9617,4085,5532,3.6266854048973985e-14,0.000219891301282,0.00021989130124573314,57,orthorhombic,,False
mp-1194228,mp-1194228,39070,33538,5532,1.0386677267415348e-34,0.000151204715485,0.000151204715485,2,triclinic,,False
mp-779338,mp-779338,36705,31171,5534,4.8990140602475696e-32,0.000151204715485,0.000151204715485,14,monoclinic,,False
mp-770557,mp-770557,37719,32182,5537,4.3937076832058515e-33,0.000151204715485,0.000151204715485,60,orthorhombic,,False
mp-1245170,mp-1245170,34611,29073,5538,4.4450824228321976e-30,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-2220746,mp-2220746,33891,28352,5539,1.5476794097954594e-29,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-753496,mp-753496,23059,17520,5539,1.2280663455053933e-22,0.000151204715485,0.000151204715485,74,orthorhombic,,False
mp-1120795,mp-1120795,29253,23713,5540,2.766966911066422e-26,0.000151204715485,0.000151204715485,43,orthorhombic,,False
mp-760829,mp-760829,11322,5781,5541,7.506099987915414e-16,0.000151204715485,0.00015120471548424937,137,tetragonal,,False
mp-2224722,mp-2224722,24078,18537,5541,3.488624704002659e-23,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-757631,mp-757631,15877,10335,5542,6.506816214337731e-19,0.000151204715485,0.00015120471548499934,1,triclinic,,False
mp-2714902,mp-2714902,29656,24113,5543,1.5113280719111958e-26,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-754493,mp-754493,30525,24981,5544,4.138524160974812e-27,0.0001792550955351,0.0001792550955351,5,monoclinic,,False
mp-1205209,mp-1205209,40300,34755,5545,2.6700124802969927e-36,0.000151204715485,0.000151204715485,62,orthorhombic,,False
mp-776396,mp-776396,19915,14370,5545,5.586542385358384e-21,0.000151204715485,0.000151204715485,4,monoclinic,,False
mp-1177506,mp-1177506,28513,22966,5547,8.423853641592903e-26,0.000151204715485,0.000151204715485,6,monoclinic,,False
mp-1198807,mp-1198807,39363,33814,5549,4.5979619374672803e-35,0.000151204715485,0.000151204715485,61,orthorhombic,,False
mp-756408,mp-756408,14099,8550,5549,7.185789118780831e-18,0.000151204715485,0.0001512047154849928,136,tetragonal,,False
mp-6312,mp-6312,20106,14557,5549,4.3583451772951454e-21,0.000151204715485,0.000151204715485,87,tetragonal,,False
mp-1233746,mp-1233746,24509,18959,5550,2.0744378612896584e-23,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-1198333,mp-1198333,27956,22406,5550,1.7826361959227172e-25,0.000151204715485,0.000151204715485,14,monoclinic,,False
mp-770967,mp-770967,11064,5512,5552,1.33734675673928e-15,0.000151204715485,0.00015120471548366266,4,monoclinic,,False
mp-1197890,mp-1197890,9642,4089,5553,3.5933045140724643e-14,0.000151204715485,0.00015120471544906696,60,orthorhombic,,False
mp-775438,mp-775438,10233,4676,5557,8.328268494761301e-15,0.0001605514643574,0.00016055146434907174,1,triclinic,,False
mp-1217536,mp-1217536,30493,24935,5558,4.4278439053824736e-27,0.000151204715485,0.000151204715485,99,tetragonal,,False
mp-1017381,mp-1017381,37482,31923,5559,8.035217266004489e-33,0.000151204715485,0.000151204715485,38,orthorhombic,,False
mp-757432,mp-757432,17295,11736,5559,1.2292351097056653e-19,0.000151204715485,0.00015120471548499986,1,triclinic,,False
mp-2230856,mp-2230856,37383,31823,5560,9.945815825321128e-33,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-1222709,mp-1222709,12260,6698,5562,1.4277850733225523e-16,0.000151204715485,0.0001512047154848572,8,monoclinic,,False
mp-505600,mp-505600,19897,14334,5563,5.889320781811553e-21,0.000151204715485,0.000151204715485,227,cubic,,False
mp-755173,mp-755173,30244,24681,5563,6.4158893275220754e-27,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-780736,mp-780736,19664,14098,5566,7.832977924841659e-21,0.000151204715485,0.000151204715485,2,triclinic,,False
mp-1100902,mp-1100902,14888,9316,5572,2.5207181454453597e-18,0.000151204715485,0.00015120471548499747,65,orthorhombic,,False
mp-1212192,mp-1212192,39104,33531,5573,1.0741761509197623e-34,0.000151204715485,0.000151204715485,14,monoclinic,,False
mp-757005,mp-757005,24877,19301,5576,1.2841720736825385e-23,0.000151204715485,0.000151204715485,2,triclinic,,False
mp-2220744,mp-2220744,35803,30226,5577,4.16998768651943e-31,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-2058,mp-2058,7806,2228,5578,3.510057869360317e-11,0.000151204715485,0.0001512046803844213,62,orthorhombic,,False
mp-850884,mp-850884,19349,13770,5579,1.1941222943668124e-20,0.000151204715485,0.000151204715485,203,cubic,,False
mp-1205723,mp-1205723,13380,7798,5582,2.319548275421801e-17,0.000151204715485,0.0001512047154849768,127,tetragonal,,False
mp-1043481,mp-1043481,32745,27162,5583,1.2721112746361467e-28,0.000151204715485,0.000151204715485,62,orthorhombic,,False
mp-1227011,mp-1227011,8552,2968,5584,1.3487789444349696e-12,0.000151204715485,0.00015120471413622105,160,trigonal,,False
mp-1029265,mp-1029265,41575,35991,5584,2.434152402385938e-38,0.000151204715485,0.000151204715485,215,cubic,,False
mp-1176923,mp-1176923,14686,9099,5587,3.35577992807964e-18,0.000151204715485,0.00015120471548499663,1,triclinic,,False
mp-1245216,mp-1245216,39807,34219,5588,1.3634443032873813e-35,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-570748,mp-570748,13835,8245,5590,1.2046977377522265e-17,0.000151204715485,0.00015120471548498796,2,triclinic,,False
mp-17691,mp-17691,14978,9387,5591,2.2539956180840146e-18,0.000151204715485,0.00015120471548499774,19,orthorhombic,,False
mp-1196989,mp-1196989,11073,5482,5591,1.4048513651080665e-15,0.000151204715485,0.00015120471548359514,14,monoclinic,,False
mp-672335,mp-672335,9505,3913,5592,6.119743248397466e-14,0.000151204715485,0.00015120471542380255,127,tetragonal,,False
mp-2219778,mp-2219778,37750,32158,5592,4.593233522920534e-33,0.000151204715485,0.000151204715485,8,monoclinic,,False
mp-23768,mp-23768,9812,4220,5592,2.664903718432431e-14,0.000151204715485,0.00015120471545835095,74,orthorhombic,,False
mp-863001,mp-863001,35424,29831,5593,9.8154897364283e-31,0.000151204715485,0.000151204715485,4,monoclinic,,False
mp-755937,mp-755937,22900,17306,5594,1.6010895112853528e-22,0.000151204715485,0.000151204715485,14,monoclinic,,False
mp-850400,mp-850400,29814,24219,5595,1.2845963514270552e-26,0.000151204715485,0.000151204715485,62,orthorhombic,,False
mp-770551,mp-770551,22910,17315,5595,1.5878905430546845e-22,0.000151204715485,0.000151204715485,14,monoclinic,,False
mp-29885,mp-29885,8282,2685,5597,4.07606413899142e-12,0.000151204715485,0.00015120471140893585,164,trigonal,,False
mp-2229216,mp-2229216,39102,33504,5598,1.159000580917942e-34,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-570502,mp-570502,34222,28621,5601,9.686682074730732e-30,0.000151204715485,0.000151204715485,128,tetragonal,,False
mp-691187,mp-691187,19646,14045,5601,8.487580711958709e-21,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-1211305,mp-1211305,40365,34762,5603,2.6460426983349433e-36,0.000151204715485,0.000151204715485,62,orthorhombic,,False
mp-1194505,mp-1194505,13076,7472,5604,3.820482882458663e-17,0.000151204715485,0.00015120471548496178,63,orthorhombic,,False
mp-757507,mp-757507,17134,11529,5605,1.5718199737066858e-19,0.000151204715485,0.00015120471548499983,1,triclinic,,False
mp-2227469,mp-2227469,39722,34117,5605,1.881149263243639e-35,0.000151204715485,0.000151204715485,5,monoclinic,,False
mp-1225759,mp-1225759,30418,24813,5605,5.389299333685681e-27,0.000151204715485,0.000151204715485,5,monoclinic,,False
mp-1210725,mp-1210725,14995,9389,5606,2.2514090243085613e-18,0.000151204715485,0.00015120471548499774,12,monoclinic,,False
mp-1227763,mp-1227763,15350,9742,5608,1.4148579029813797e-18,0.000151204715485,0.00015120471548499858,8,monoclinic,,False
mp-1246912,mp-1246912,38248,32640,5608,1.3494026788836985e-33,0.000151204715485,0.000151204715485,2,triclinic,,False
mp-765675,mp-765675,16646,11033,5613,2.7545287588956575e-19,0.000151204715485,0.00015120471548499972,2,triclinic,,False
mp-571054,mp-571054,26228,20615,5613,2.4206595251463884e-24,0.000151204715485,0.000151204715485,2,triclinic,,False
mp-707311,mp-707311,12806,7190,5616,6.038615671495135e-17,0.000151204715485,0.0001512047154849396,2,triclinic,,False
mp-630883,mp-630883,9416,3799,5617,8.660331159886583e-14,0.000151204715485,0.0001512047153983967,59,orthorhombic,,False
mp-1273818,mp-1273818,32319,26702,5617,2.650842271734814e-28,0.000151204715485,0.000151204715485,2,triclinic,,False
mp-761101,mp-761101,28101,22483,5618,1.603061008793854e-25,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-556982,mp-556982,24957,19336,5621,1.2417977790698677e-23,0.000151204715485,0.000151204715485,2,triclinic,,False
mp-849775,mp-849775,30729,25106,5623,3.3225696584821495e-27,0.000151204715485,0.000151204715485,11,monoclinic,,False
mp-849574,mp-849574,31254,25631,5623,1.3945697245906864e-27,0.0001605163336715,0.0001605163336715,159,trigonal,,False
mp-772075,mp-772075,15437,9811,5626,1.2722973569133516e-18,0.000151204715485,0.00015120471548499872,1,triclinic,,False
mp-1213133,mp-1213133,29367,23741,5626,2.6082447072992525e-26,0.000151204715485,0.000151204715485,14,monoclinic,,False
mp-1235651,mp-1235651,31828,26201,5627,6.1792128559177965e-28,0.000151204715485,0.000151204715485,6,monoclinic,,False
mp-758852,mp-758852,15666,10038,5628,9.618579205882725e-19,0.000151204715485,0.00015120471548499904,1,triclinic,,False
mp-1203341,mp-1203341,41602,35973,5629,2.55722480313158e-38,0.000151204715485,0.000151204715485,62,orthorhombic,,False
mp-1220911,mp-1220911,40799,35170,5629,6.0632987281926916e-37,0.000151204715485,0.000151204715485,9,monoclinic,,False
mp-770626,mp-770626,26677,21047,5630,1.30608199507176e-24,0.000151204715485,0.000151204715485,203,cubic,,False
mp-22565,mp-22565,18763,13132,5631,2.593667300601639e-20,0.000151204715485,0.00015120471548499997,62,orthorhombic,,False
mp-570953,mp-570953,15018,9386,5632,2.257368653826853e-18,0.000151204715485,0.00015120471548499774,194,hexagonal,,False
mp-569837,mp-569837,22590,16956,5634,2.4669652027435368e-22,0.000151204715485,0.000151204715485,140,tetragonal,,False
mp-756740,mp-756740,17371,11737,5634,1.2285366590759408e-19,0.000151204715485,0.00015120471548499986,1,triclinic,,False
mp-1094461,mp-1094461,29018,23384,5634,4.460208464763121e-26,0.000151204715485,0.000151204715485,15,monoclinic,,False
mp-762058,mp-762058,17569,11928,5641,9.664143028208529e-20,0.000151204715485,0.00015120471548499989,14,monoclinic,,False
mp-1215060,mp-1215060,40787,35142,5645,6.8642253268776934e-37,0.000151204715485,0.000151204715485,215,cubic,,False
mp-25269,mp-25269,22592,16945,5647,2.4987695500871512e-22,0.000151204715485,0.000151204715485,11,monoclinic,,False
mp-559633,mp-559633,8532,2885,5647,1.8052374916102676e-12,0.000151204715485,0.0001512047136797625,225,cubic,,False
mp-3735,mp-3735,16605,10958,5647,2.9795601426134116e-19,0.000151204715485,0.0001512047154849997,14,monoclinic,,False
mp-758519,mp-758519,30538,24890,5648,4.786855350757731e-27,0.000151204715485,0.000151204715485,14,monoclinic,,False
mp-1200945,mp-1200945,41034,35384,5650,2.9376397253449853e-37,0.000151204715485,0.000151204715485,92,tetragonal,,False
mp-777878,mp-777878,30040,24388,5652,1.0052878990191095e-26,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-1219799,mp-1219799,9795,4143,5652,3.1627264961706445e-14,0.000151204715485,0.00015120471545337273,25,orthorhombic,,False
mp-22949,mp-22949,18038,12385,5653,6.042408325622963e-20,0.000151204715485,0.00015120471548499994,160,trigonal,,False
mp-1104530,mp-1104530,33585,27932,5653,3.4148928659297427e-29,0.000151204715485,0.000151204715485,15,monoclinic,,False
mp-1177217,mp-1177217,17731,12076,5655,8.309239279422569e-20,0.000151204715485,0.0001512047154849999,1,triclinic,,False
mp-1232179,mp-1232179,19079,13423,5656,1.7932395185161672e-20,0.000151204715485,0.00015120471548499997,29,orthorhombic,,False
mp-753441,mp-753441,27882,22224,5658,2.328448439947553e-25,0.000151204715485,0.000151204715485,2,triclinic,,False
mp-1567921,mp-1567921,21143,15485,5658,1.47350321268629e-21,0.0002363377574839,0.0002363377574839,1,triclinic,,False
mp-1220408,mp-1220408,7771,2112,5659,6.65821356382601e-11,0.000151204715485,0.00015120464890286436,38,orthorhombic,,False
mp-2716339,mp-2716339,15555,9895,5660,1.1447340089412162e-18,0.000151204715485,0.00015120471548499886,143,trigonal,,False
mp-754657,mp-754657,22168,16505,5663,4.214336031583281e-22,0.0001808454958846,0.0001808454958846,62,orthorhombic,,False
mp-764838,mp-764838,28751,23087,5664,6.937604567194332e-26,0.000151204715485,0.000151204715485,14,monoclinic,,False
mp-555069,mp-555069,14372,8706,5666,5.7632498098361314e-18,0.000151204715485,0.00015120471548499422,55,orthorhombic,,False
mp-570885,mp-570885,11023,5356,5667,1.782373102666361e-15,0.000151204715485,0.00015120471548321762,57,orthorhombic,,False
mp-1199334,mp-1199334,34464,28795,5669,7.239728647392369e-30,0.000151204715485,0.000151204715485,36,orthorhombic,,False
mp-2713811,mp-2713811,10803,5129,5674,2.9489229712509812e-15,0.000151204715485,0.00015120471548205107,143,trigonal,,False
mp-1221138,mp-1221138,31726,26052,5674,7.632900926081394e-28,0.000151204715485,0.000151204715485,5,monoclinic,,False
mp-1237289,mp-1237289,40594,34919,5675,1.482077379287654e-36,0.000151204715485,0.000151204715485,14,monoclinic,,False
mp-758434,mp-758434,26431,20755,5676,1.9589270099764993e-24,0.000151204715485,0.000151204715485,4,monoclinic,,False
mp-755889,mp-755889,27040,21362,5678,8.458021672588354e-25,0.000151204715485,0.000151204715485,15,monoclinic,,False
mp-1247005,mp-1247005,39338,33660,5678,7.266465840373673e-35,0.000151204715485,0.000151204715485,141,tetragonal,,False
mp-1233905,mp-1233905,37466,31788,5678,1.090602058984222e-32,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-26339,mp-26339,13327,7647,5680,2.8840826653131135e-17,0.000151204715485,0.00015120471548497115,14,monoclinic,,False
mp-757244,mp-757244,12828,7145,5683,6.477006176024967e-17,0.000151204715485,0.0001512047154849352,1,triclinic,,False
mp-1202250,mp-1202250,20222,14539,5683,4.450854504375405e-21,0.000151204715485,0.000151204715485,62,orthorhombic,,False
mp-757339,mp-757339,30626,24943,5683,4.362423917031528e-27,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-849459,mp-849459,24421,18737,5684,2.695018958208924e-23,0.000151204715485,0.000151204715485,9,monoclinic,,False
mp-1174257,mp-1174257,29799,24114,5685,1.5113165163315295e-26,0.000151204715485,0.000151204715485,2,triclinic,,False
mp-1222155,mp-1222155,12896,7210,5686,5.844638509129001e-17,0.000151204715485,0.00015120471548494155,2,triclinic,,False
mp-781016,mp-781016,30050,24364,5686,1.0457208722715751e-26,0.000151204715485,0.000151204715485,14,monoclinic,,False
mp-758859,mp-758859,33640,27954,5686,3.272340346271061e-29,0.000151204715485,0.000151204715485,92,tetragonal,,False
mp-1233036,mp-1233036,36098,30409,5689,2.813257967676064e-31,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-1048836,mp-1048836,32997,27306,5691,9.813927513840011e-29,0.000151204715485,0.000151204715485,31,orthorhombic,,False
mp-1042886,mp-1042886,25501,19810,5691,7.076737863244716e-24,0.000151204715485,0.000151204715485,63,orthorhombic,,False
mp-685544,mp-685544,23825,18133,5692,5.756225886443993e-23,0.000151204715485,0.000151204715485,8,monoclinic,,False
mp-780875,mp-780875,28027,22334,5693,1.9647559525089839e-25,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-1216878,mp-1216878,10342,4647,5695,8.781786875380199e-15,0.000151204715485,0.0001512047154762182,199,cubic,,False
mp-1216472,mp-1216472,34291,28595,5696,1.0107119352437925e-29,0.000151204715485,0.000151204715485,166,trigonal,,False
mp-2713709,mp-2713709,16716,11019,5697,2.792830581678101e-19,0.000151204715485,0.00015120471548499972,1,triclinic,,False
mp-766706,mp-766706,28111,22410,5701,1.768891650503922e-25,0.000151204715485,0.000151204715485,14,monoclinic,,False
mp-1213090,mp-1213090,40673,34971,5702,1.2457987279201122e-36,0.000151204715485,0.000151204715485,15,monoclinic,,False
mp-772104,mp-772104,15707,10005,5702,1.007756932007921e-18,0.000151204715485,0.000151204715484999,1,triclinic,,False
mp-1224925,mp-1224925,16351,10649,5702,4.2360048415811263e-19,0.000151204715485,0.00015120471548499956,8,monoclinic,,False
mp-1178316,mp-1178316,22654,16952,5702,2.4823334753546904e-22,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-1213856,mp-1213856,39563,33859,5704,4.1040772398058894e-35,0.000151204715485,0.000151204715485,14,monoclinic,,False
mp-1224860,mp-1224860,9029,3325,5704,3.8391322456157743e-13,0.000151204715485,0.00015120471510108677,123,tetragonal,,False
mp-779552,mp-779552,14418,8714,5704,5.718748733651697e-18,0.000151204715485,0.00015120471548499427,62,orthorhombic,,False
mp-645124,mp-645124,38968,33263,5705,2.4965057187267584e-34,0.000151204715485,0.000151204715485,64,orthorhombic,,False
mp-2228879,mp-2228879,32246,26541,5705,3.4658411759373188e-28,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-2724538,mp-2724538,17315,11609,5706,1.4275432605121574e-19,0.000151204715485,0.00015120471548499986,31,orthorhombic,,False
mp-1191380,mp-1191380,12643,6935,5708,9.295276697442138e-17,0.000151204715485,0.00015120471548490705,2,triclinic,,False
mp-1194614,mp-1194614,29599,23891,5708,2.1280157704846463e-26,0.000151204715485,0.000151204715485,29,orthorhombic,,False
mp-1226241,mp-1226241,35242,29533,5709,1.763887389849547e-30,0.000151204715485,0.000151204715485,38,orthorhombic,,False
mp-1283577,mp-1283577,10821,5111,5710,3.022737869197694e-15,0.000151204715485,0.00015120471548197726,15,monoclinic,,False
mp-1205048,mp-1205048,28035,22325,5710,1.9790178181182811e-25,0.000151204715485,0.000151204715485,56,orthorhombic,,False
mp-1204777,mp-1204777,33084,27368,5716,8.975310810358863e-29,0.000151204715485,0.000151204715485,15,monoclinic,,False
mp-774495,mp-774495,30503,24786,5717,5.625446078258755e-27,0.000151204715485,0.000151204715485,2,triclinic,,False
mp-1213264,mp-1213264,40479,34761,5718,2.6476582497292695e-36,0.000151204715485,0.000151204715485,123,tetragonal,,False
mp-770834,mp-770834,20645,14927,5718,2.8035126014693288e-21,0.000151204715485,0.000151204715485,14,monoclinic,,False
mp-21598,mp-21598,19437,13718,5719,1.2754108841260467e-20,0.000151204715485,0.000151204715485,61,orthorhombic,,False
mp-706566,mp-706566,39877,34158,5719,1.6333361991149958e-35,0.000151204715485,0.000151204715485,9,monoclinic,,False
mp-764892,mp-764892,29622,23902,5720,2.0924202710292948e-26,0.000151204715485,0.000151204715485,63,orthorhombic,,False
mp-758456,mp-758456,30380,24659,5721,6.59968351841687e-27,0.000151204715485,0.000151204715485,63,orthorhombic,,False
mp-777536,mp-777536,27316,21594,5722,6.0066566241747545e-25,0.0001921592739489,0.0001921592739489,5,monoclinic,,False
mp-849366,mp-849366,28782,23059,5723,7.216416977085801e-26,0.000151204715485,0.000151204715485,1,triclinic,,False
mp-1232183,mp-1232183,21124,15400,5724,1.639446730531134e-21,0.000151204715485,0.000151204715485,62,orthorhombic,,False
mp-777452,mp-777452,8652,2925,5727,1.580839300609205e-12,0.000151204715485,0.0001512047139041607,95,tetragonal,,False
mp-754978,mp-754978,19342,13615,5727,1.427531660596536e-20,0.000151204715485,0.00015120471548499997,59,orthorhombic,,False
mp-779298,mp-779298,28064,22335,5729,1.9609895114651029e-25,0.0001605163336715,0.0001605163336715,1,triclinic,,False
mp-2230445,mp-2230445,34099,28369,5730,1.5075541640369204e-29,0.000151204715485,0.000151204715485,1,triclinic,,False
